Type,Status,City,State,PostalCode,GenderCode,BirthDate,MaritalStatus,Enrolled on ,Living status
Individual,Active,Secunderabad,TELANGANA,500061,MALE,12-Jun-97,M,23-Mar-19,Couple without children
Individual,Active,Krishna,ANDHRA PRADESH,521230,MALE,18-Jun-92,M,23-Mar-19,Couple without children
Individual,Active,Sirsa,HARYANA,125058,MALE,15-Apr-95,M,23-Mar-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500086,MALE,12-Mar-77,M,23-Mar-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500077,MALE,19-Aug-81,M,23-Mar-19,Couple without children
Individual,Active,Nashik,MAHARASHTRA,422009,MALE,20-Jul-78,M,23-Mar-19,Couple without children
Individual,Active,Chennai,TAMIL NADU,600013,FEMALE,29-May-98,M,23-Mar-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500068,MALE,15-Jun-78,M,23-Mar-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500082,MALE,11-Jul-90,M,23-Mar-19,Couple without children
Individual,Active,Visakhapatnam,ANDHRA PRADESH,530043,MALE,2-Aug-57,M,23-Mar-19,Couple without children
Individual,Active,Nellore,ANDHRA PRADESH,524201,FEMALE,21-Oct-92,M,23-Mar-19,Couple without children
Individual,Active,Secunderabad,TELANGANA,500016,MALE,20-May-82,M,23-Mar-19,Couple without children
Individual,Active,Secunderabad,TELANGANA,500047,MALE,16-May-86,M,23-Mar-19,Couple without children
Individual,Active,Ernakulam,KERALA,682030,MALE,29-May-71,M,23-Mar-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500081,FEMALE,3-Aug-95,M,23-Mar-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500038,MALE,1-Jul-69,M,23-Mar-19,Couple without children
Individual,Active,Secunderabad,TELANGANA,500009,MALE,6-Apr-98,M,23-Mar-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500029,MALE,11-May-71,M,23-Mar-19,Couple without children
Individual,Active,Hyderabad,TELANGANA,500005,FEMALE,22-Sep-83,M,23-Mar-19,Couple without children
Individual,Active,Thane,MAHARASHTRA,421301,FEMALE,5-Jun-82,M,8-Nov-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500044,MALE,23-Aug-51,M,17-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500081,MALE,10-Jul-80,M,18-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500048,FEMALE,6-Apr-83,M,18-Sep-18,Couple without children
Individual,Active,Kanpur City,UTTAR PRADESH,208001,MALE,11-Dec-78,M,18-Sep-18,Couple without children
Individual,Active,Bangalore,KARNATAKA,560048,MALE,30-Jun-76,M,18-Sep-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500083,MALE,12-Nov-00,M,18-Sep-18,Couple without children
Individual,Active,New Delhi,DELHI,110025,FEMALE,9-Nov-70,M,18-Sep-18,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400059,MALE,22-Oct-93,M,18-Sep-18,Couple without children
Individual,Active,Dhanbad,JHARKHAND,826001,MALE,15-Jan-90,M,18-Sep-18,Couple without children
Individual,Active,Vijayawada,ANDHRA PRADESH,520001,MALE,22-Feb-85,M,18-Sep-18,Couple without children
Individual,Active,Kakinada,ANDHRA PRADESH,533005,MALE,30-Aug-66,M,18-Sep-18,Couple without children
Individual,Active,Krishna,ANDHRA PRADESH,520003,FEMALE,30-May-92,M,18-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500028,FEMALE,9-Jul-85,M,18-Sep-18,Couple without children
Individual,Active,Bengaluru,KARNATAKA,560037,FEMALE,17-Apr-90,M,18-Sep-18,Couple without children
Individual,Active,Prakasam,ANDHRA PRADESH,523001,MALE,25-Aug-87,M,18-Sep-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500016,FEMALE,28-Dec-93,M,18-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500064,MALE,20-Mar-80,M,18-Sep-18,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400028,FEMALE,30-Dec-88,M,18-Sep-18,Couple without children
Individual,Active,Bengaluru,KARNATAKA,560076,FEMALE,14-May-86,M,18-Sep-18,Couple without children
Individual,Active,Ahmedabad City,GUJARAT,380015,MALE,22-Jul-55,M,18-Sep-18,Couple without children
Individual,Active,Pune,MAHARASHTRA,411009,MALE,30-Nov-77,M,18-Sep-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500037,MALE,30-Jul-00,M,18-Sep-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500049,MALE,5-Jan-98,M,18-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500089,MALE,24-Apr-77,M,18-Sep-18,Couple without children
Individual,Active,Gudivada,ANDHRA PRADESH,521148,MALE,19-Aug-86,M,18-Sep-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500061,MALE,16-Jul-91,M,18-Sep-18,Couple without children
Individual,Active,New Delhi,DELHI,110032,FEMALE,10-Dec-90,M,18-Sep-18,Couple without children
Individual,Active,Guntur,ANDHRA PRADESH,522201,MALE,2-Aug-93,M,18-Sep-18,Couple without children
Individual,Active,New Mumbai,MAHARASHTRA,400701,MALE,12-Dec-78,M,18-Sep-18,Couple without children
Individual,Active,Tenali,ANDHRA PRADESH,522201,MALE,22-Sep-94,M,18-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500084,MALE,6-Aug-65,M,18-Sep-18,Couple without children
Individual,Active,Kengeri,KARNATAKA,560060,FEMALE,4-Apr-83,M,18-Sep-18,Couple without children
Individual,Active,Hyderabad,TELANGANA,500018,FEMALE,27-Jul-92,M,24-Aug-18,Couple without children
Individual,Active,Gangtok,SIKKIM,737102,MALE,10-Nov-70,M,24-Aug-18,Couple without children
Individual,Active,Secunderabad,TELANGANA,500009,FEMALE,31-Oct-82,M,15-Feb-19,Couple without children
Individual,Active,Alibag,MAHARASHTRA,410210,MALE,1-Jan-70,M,15-Feb-19,Couple without children
Individual,Active,Secunderabad,TELANGANA,500014,MALE,18-Aug-89,M,15-Feb-19,Couple without children
Individual,Active,Mumbai,MAHARASHTRA,400071,FEMALE,6-Aug-85,M,15-Feb-19,Single/living alone
Individual,Active,Chandigarh,CHANDIGARH,160030,MALE,18-Jun-81,M,29-Sep-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500046,MALE,3-Apr-81,M,26-May-19,Single/living alone
Business,InActive,,,560085,MALE,3-Oct-18,U,3-Oct-18,Single/living alone
Individual,Active,Hyderabad City,TELANGANA,500028,MALE,12-Apr-79,M,17-Feb-20,Single/living alone
Individual,Active,Hyderabad City,TELANGANA,500032,MALE,3-Jun-75,M,17-Feb-20,Single/living alone
Individual,Active,Sangareddy,TELANGANA,502032,MALE,7-Mar-83,M,9-Feb-20,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500072,MALE,20-Dec-80,M,2-Mar-19,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500001,FEMALE,26-Mar-88,M,2-Mar-19,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500032,MALE,11-Nov-87,M,2-Mar-19,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500060,MALE,11-Jun-79,M,2-Mar-19,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500049,MALE,22-Apr-87,M,2-Mar-19,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500008,FEMALE,9-Sep-77,M,2-Mar-19,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500040,FEMALE,16-Feb-89,M,2-Mar-19,Single/living alone
Individual,Active,New Delhi,DELHI,110091,MALE,3-Feb-72,M,2-Mar-19,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500010,MALE,25-Dec-65,M,2-Mar-19,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500025,MALE,6-Apr-99,M,2-Mar-19,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500084,MALE,20-Jan-89,M,2-Mar-19,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500008,MALE,26-Dec-85,M,2-Mar-19,Single/living alone
Individual,Active,Sriperumbudur,TAMIL NADU,600125,MALE,21-Nov-84,M,2-Mar-19,Single/living alone
Individual,Active,Ahmedabad,GUJARAT,380058,MALE,2-Jan-92,M,2-Mar-19,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500008,MALE,12-Jun-99,M,2-Mar-19,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500091,MALE,9-Feb-80,M,2-Mar-19,Single/living alone
Individual,Active,Avadi,TAMIL NADU,600055,MALE,6-Sep-82,M,2-Mar-19,Single/living alone
Individual,Active,Margao,GOA,403802,MALE,10-Mar-87,M,2-Mar-19,Single/living alone
Individual,Active,Dayalbagh,UTTAR PRADESH,282005,MALE,24-Apr-82,M,15-Oct-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500082,MALE,29-Aug-89,M,15-Oct-18,Single/living alone
Individual,Active,Mumbai,MAHARASHTRA,400007,MALE,29-Dec-88,M,15-Oct-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500089,MALE,30-Aug-86,M,15-Oct-18,Single/living alone
Business,Active,Dhanbad,JHARKHAND,826001,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Secunderabad,TELANGANA,500062,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Jaipur,RAJASTHAN,302012,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Kolkata,WEST BENGAL,700023,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Secunderabad,TELANGANA,500010,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Kota,RAJASTHAN,324007,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Visakhapatnam,ANDHRA PRADESH,530003,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Secunderabad,TELANGANA,500090,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Chennai,TAMIL NADU,600061,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Rajkot,GUJARAT,360002,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,New Delhi,DELHI,110063,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Secunderabad,TELANGANA,500072,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Adilabad,TELANGANA,504208,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Individual,Active,New Delhi,DELHI,110087,FEMALE,12-Nov-82,M,15-Oct-18,Single/living alone
Business,Active,Jaipur,RAJASTHAN,302026,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Kanpur,UTTAR PRADESH,208005,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Kolkata,WEST BENGAL,700017,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Hyderabad,TELANGANA,500028,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Inactive,Secunderabad,TELANGANA,500090,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Business,Active,Motihari,BIHAR,845429,Not Mention,1-Jan-00,M,15-Oct-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500054,MALE,30-Aug-74,M,15-Oct-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500018,MALE,1-Jun-92,M,15-Oct-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500084,MALE,12-May-88,M,15-Oct-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500008,FEMALE,19-Feb-88,M,5-Aug-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500081,MALE,8-Oct-94,M,5-Aug-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500096,MALE,29-Sep-82,M,5-Aug-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500020,MALE,15-Jun-91,M,5-Aug-18,Single/living alone
Individual,Active,Haveli,MAHARASHTRA,411057,MALE,19-Jun-85,M,5-Aug-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500090,FEMALE,29-Jun-91,M,5-Aug-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500042,MALE,1-Jul-85,M,6-Aug-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500049,FEMALE,1-Jun-92,M,6-Aug-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500090,MALE,11-Oct-80,M,6-Aug-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500079,MALE,2-Jul-77,M,6-Aug-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500073,MALE,7-Jul-77,M,6-Aug-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,501401,MALE,10-Apr-80,M,6-Aug-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500049,FEMALE,6-Oct-81,M,6-Aug-18,Single/living alone
Individual,Active,Sangareddy,TELANGANA,502032,MALE,17-Nov-80,M,6-Aug-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500018,MALE,1-Aug-87,M,6-Aug-18,Single/living alone
Individual,Active,New Delhi,DELHI,110003,FEMALE,23-Dec-72,M,6-Aug-18,Single/living alone
Individual,Active,Hyderabad,TELANGANA,500081,MALE,9-Aug-96,M,6-Aug-18,Single/living alone
Individual,Active,Secunderabad,TELANGANA,500003,FEMALE,13-Jan-68,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500055,FEMALE,6-Jul-93,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500029,MALE,25-Feb-81,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,FEMALE,25-Feb-89,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500091,MALE,3-Oct-83,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500008,MALE,20-Apr-89,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,16-Nov-87,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500036,MALE,1-Jul-73,M,6-Aug-18,couple with children
Individual,Active,Bengaluru,KARNATAKA,560100,FEMALE,1-Jan-90,M,6-Aug-18,couple with children
Individual,Active,Gurgaon,HARYANA,122018,FEMALE,11-Apr-78,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500015,FEMALE,16-Jul-73,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500085,MALE,6-Aug-90,M,6-Aug-18,couple with children
Individual,Active,Bengaluru,KARNATAKA,560002,MALE,26-Jan-73,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500090,MALE,4-Nov-82,M,6-Aug-18,couple with children
Individual,Active,Sangareddy,TELANGANA,502032,FEMALE,10-Dec-95,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500089,MALE,3-May-80,M,6-Aug-18,couple with children
Individual,Active,Wanaparthy,TELANGANA,509325,FEMALE,3-Sep-79,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500013,FEMALE,17-Feb-89,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500035,MALE,15-Mar-63,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500050,FEMALE,19-Mar-85,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500018,MALE,14-Jul-84,M,6-Aug-18,couple with children
Individual,Active,Khammam,TELANGANA,507115,FEMALE,17-Feb-80,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500003,MALE,6-May-00,M,6-Aug-18,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400080,FEMALE,1-Jan-00,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500084,MALE,14-Jan-94,M,6-Aug-18,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400071,FEMALE,7-Aug-85,M,6-Aug-18,couple with children
Individual,Active,Sangareddy,TELANGANA,502032,FEMALE,11-Jun-94,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500089,MALE,29-May-83,M,6-Aug-18,couple with children
Individual,Active,Chennai,TAMIL NADU,600042,MALE,25-Jul-89,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500008,MALE,3-Aug-84,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,FEMALE,27-Jul-83,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500027,MALE,2-May-85,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500080,MALE,6-Dec-59,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500005,FEMALE,18-Jul-93,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500017,FEMALE,28-Mar-61,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500032,FEMALE,18-Apr-84,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500015,MALE,20-Jun-85,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500034,FEMALE,28-Aug-60,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500034,MALE,11-Jan-92,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500006,MALE,10-Jul-70,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500092,FEMALE,21-May-95,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500089,MALE,14-Dec-87,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500029,MALE,15-Nov-91,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500089,FEMALE,5-Nov-90,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500008,MALE,28-Dec-84,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500049,MALE,3-Nov-75,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500012,MALE,1-Dec-89,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500075,FEMALE,13-Sep-88,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,9-Feb-90,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500038,MALE,16-Sep-73,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500073,FEMALE,18-Apr-94,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,9-May-90,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500015,MALE,13-Aug-78,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500089,MALE,10-Jun-83,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500047,FEMALE,13-Apr-58,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500028,MALE,10-Oct-86,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,501301,MALE,12-Apr-86,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500027,MALE,24-Aug-79,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500050,MALE,22-Aug-91,M,6-Aug-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500034,MALE,21-May-85,M,6-Aug-18,couple with children
Individual,Active,Secunderabad,TELANGANA,500087,MALE,22-Nov-80,M,6-Aug-18,couple with children
Individual,Active,Bangalore,KARNATAKA,560011,MALE,15-Apr-88,M,12-Sep-18,couple with children
Individual,Active,Ernakulam,KERALA,682032,MALE,19-Dec-89,M,12-Sep-18,couple with children
Individual,Active,Visakhapatnam,ANDHRA PRADESH,530016,MALE,4-Apr-85,M,12-Sep-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500028,MALE,2-Aug-79,M,12-Sep-18,couple with children
Individual,Active,Alibag,MAHARASHTRA,410210,MALE,11-Jun-83,M,12-Sep-18,couple with children
Individual,Active,Hyderabad,TELANGANA,500048,MALE,14-Apr-87,M,12-Sep-18,couple with children
Individual,Active,Sangareddy,TELANGANA,502032,FEMALE,14-Dec-89,M,12-Sep-18,couple with children
Individual,Active,Kolkata,WEST BENGAL,700094,FEMALE,27-Jun-55,M,12-Sep-18,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400072,FEMALE,17-May-82,M,14-Jul-19,couple with children
Individual,Active,Ahmedabad,GUJARAT,380058,FEMALE,14-May-82,M,14-Jul-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500080,MALE,26-May-87,M,15-Jul-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400072,FEMALE,12-Jul-93,M,15-Jul-19,couple with children
Individual,Active,Bengaluru,KARNATAKA,560100,FEMALE,8-Dec-85,M,15-Jul-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500072,MALE,2-Apr-97,M,15-Jul-19,couple with children
Individual,Active,Pune,MAHARASHTRA,411021,MALE,20-Jan-79,M,15-Jul-19,couple with children
Individual,Active,Alibag,MAHARASHTRA,410206,MALE,23-Mar-89,M,15-Jul-19,couple with children
Individual,Active,Mysuru,KARNATAKA,570032,FEMALE,25-Jun-66,M,15-Jul-19,couple with children
Individual,Active,Ghaziabad,UTTAR PRADESH,201310,MALE,20-Jan-84,M,15-Jul-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400050,FEMALE,4-Feb-61,M,15-Jul-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500067,MALE,18-Jul-89,M,15-Jul-19,couple with children
Individual,Active,Hyderabad,TELANGANA,500038,MALE,20-Mar-96,M,15-Jul-19,couple with children
Individual,Active,Secunderabad,TELANGANA,500083,FEMALE,14-Mar-95,M,15-Jul-19,couple with children
Individual,Active,Mumbai,MAHARASHTRA,400102,FEMALE,11-Aug-78,M,15-Jul-19,couple with children
Individual,Active,Secunderabad,ANDHRA PRADESH,500072,MALE,15-Jul-76,M,30-Oct-19,couple with children
